timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624855346365,2158,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-25,text,true,,161448,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1766,0,1531
1624855354745,5041,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-25,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,5041,0,0
1624855359786,5,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-25,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,5,0,0
1624855359791,4,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-25,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,4,0,0
1624855359796,4077,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-25,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3517,0,2945
1624855363874,674,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-25,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,618,0,363
1624855364547,371,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-25,text,true,,61180,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,240,0,0
1624855343472,21436,Upadate Album,200,,jp@gc - Stress Thread Group 1-237,text,true,,369214,1419,225,225,http://localhost:8082/update?x=albums,13,0,1
1624855343472,13,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-237,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,13,0,1
1624855343487,2884,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-237,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,3,0,0
1624855346372,2195,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-237,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1859,0,1626
1624855354739,4993,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-237,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,4990,0,0
1624855359733,2,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-237,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,2,0,0
1624855359736,3,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-237,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,3,0,0
1624855351600,13317,Upadate Album,200,,jp@gc - Stress Thread Group 1-85,text,true,,369191,1419,225,225,http://localhost:8082/update?x=albums,2050,0,5
1624855359739,4126,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-237,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3429,0,2999
1624855351600,2050,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-85,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,2050,0,5
1624855363866,680,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-237,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,624,0,364
1624855364545,362,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-237,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,242,0,0
1624855351607,15110,Upadate Album,200,,jp@gc - Stress Thread Group 1-33,text,true,,369270,1419,225,225,http://localhost:8082/update?x=albums,682,0,27
1624855351607,682,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-33,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,682,0,27
1624855352290,1705,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-33,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,726,0,0
1624855353996,5291,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-33,text,true,,161448,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,3020,0,2312
1624855359288,10,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-33,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,7,0,0
1624855359298,8,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-33,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,8,0,0
1624855359306,5,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-33,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,5,0,0
1624855359311,6070,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-33,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,4682,0,3374
1624855365381,623,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-33,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,571,0,366
1624855366004,713,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-33,text,true,,61188,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,390,0,0
1624855353651,1426,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-85,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,13,0,0
1624855355077,4127,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-85,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1940,0,1237
1624855359205,52,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-85,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,27,0,0
1624855359257,16,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-85,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,16,0,0
1624855359274,5,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-85,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,5,0,0
1624855359280,4478,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-85,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3602,0,3404
1624855363759,528,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-85,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,521,0,300
1624855364286,630,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-85,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,306,0,0
1624855344543,22172,Upadate Album,200,,jp@gc - Stress Thread Group 1-133,text,true,,369191,1419,225,225,http://localhost:8082/update?x=albums,18,0,2
1624855344543,19,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-133,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,18,0,2
1624855344563,5269,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-133,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,3,0,0
1624855349832,608,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-133,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,424,0,291
1624855354684,1455,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-133,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,1453,0,0
1624855356139,452,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-133,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,452,0,0
1624855356591,584,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-133,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,584,0,0
1624855357176,8300,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-133,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,7011,0,5668
1624855365477,747,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-133,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,686,0,415
1624855366224,490,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-133,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,438,0,0
1624855343277,22780,Upadate Album,200,,jp@gc - Stress Thread Group 1-23,text,true,,369246,1419,225,225,http://localhost:8082/update?x=albums,20,0,1
1624855343277,20,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-23,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,20,0,1
1624855343299,3729,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-23,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,6,0,0
1624855347608,916,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-23,text,true,,161456,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,450,0,283
1624855354750,5132,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-23,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,5130,0,0
1624855359882,7,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-23,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,7,0,0
1624855359889,6,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-23,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,6,0,0
1624855359896,5301,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-23,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3515,0,2860
1624855365197,551,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-23,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,551,0,361
1624855365748,308,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-23,text,true,,61180,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,199,0,0
1624855348998,18006,Upadate Album,200,,jp@gc - Stress Thread Group 1-191,text,true,,369215,1419,225,225,http://localhost:8082/update?x=albums,763,0,2
1624855348998,763,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-191,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,763,0,2
1624855349762,442,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-191,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,35,0,0
1624855350205,1265,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-191,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,412,0,323
1624855354659,1007,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-191,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,1006,0,0
1624855355666,836,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-191,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,836,0,0
1624855356502,743,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-191,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,743,0,0
1624855357246,8344,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-191,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3749,0,3240
1624855365590,938,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-191,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,862,0,468
1624855366528,476,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-191,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,399,0,0
1624855348997,18202,Upadate Album,200,,jp@gc - Stress Thread Group 1-189,text,true,,369214,1419,225,225,http://localhost:8082/update?x=albums,756,0,2
1624855348997,756,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-189,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,756,0,2
1624855349759,444,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-189,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,10,0,0
1624855350212,840,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-189,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,385,0,280
1624855354664,1013,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-189,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,1007,0,0
1624855355677,474,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-189,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,473,0,0
1624855356151,279,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-189,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,279,0,0
1624855356430,9271,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-189,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,8971,0,3119
1624855365701,1029,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-189,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,962,0,543
1624855366731,468,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-189,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,350,0,0
1624855345567,21592,Upadate Album,200,,jp@gc - Stress Thread Group 1-19,text,true,,369231,1419,225,225,http://localhost:8082/update?x=albums,138,0,2
1624855345567,139,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-19,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,138,0,2
1624855345707,563,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-19,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,22,0,0
1624855346287,2046,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-19,text,true,,161432,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1626,0,1443
1624855354798,6267,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-19,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,6265,0,0
1624855361065,5,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-19,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,5,0,0
1624855361070,48,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-19,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,48,0,0
1624855361118,4096,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-19,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3023,0,2756
1624855365213,535,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-19,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,535,0,350
1624855365748,1410,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-19,text,true,,61164,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,1333,0,0
1624855342904,24262,Upadate Album,200,,jp@gc - Stress Thread Group 1-24,text,true,,369214,1419,225,225,http://localhost:8082/update?x=albums,7,0,2
1624855342904,7,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-24,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,7,0,2
1624855342912,6834,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-24,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,5,0,0
1624855350417,849,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-24,text,true,,161424,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,309,0,176
1624855354663,7000,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-24,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,6999,0,0
1624855361663,4,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-24,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,3,0,0
1624855361667,5,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-24,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,5,0,0
1624855361673,3683,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-24,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,2900,0,2317
1624855365355,631,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-24,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,571,0,362
1624855365986,1179,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-24,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,1095,0,0
1624855348186,17169,Upadate Album,200,,jp@gc - Stress Thread Group 1-198,text,true,,369270,1419,225,225,http://localhost:8082/update?x=albums,891,0,2
1624855348186,891,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-198,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,891,0,2
1624855349077,2540,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-198,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,1822,0,0
1624855351618,2678,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-198,text,true,,161448,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,890,0,339
1624855354621,1042,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-198,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,1042,0,0
1624855355663,842,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-198,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,842,0,0
1624855356505,739,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-198,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,739,0,0
1624855357245,6816,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-198,text,true,,72862,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,5717,0,3242
1624855364061,933,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-198,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,864,0,532
1624855364993,362,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-198,text,true,,61188,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,159,0,0
1624855351604,15464,Upadate Album,200,,jp@gc - Stress Thread Group 1-88,text,true,,369198,1419,225,225,http://localhost:8082/update?x=albums,678,0,3
1624855351604,678,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-88,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,678,0,3
1624855352283,1251,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-88,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,169,0,0
1624855353536,2423,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-88,text,true,,161432,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,533,0,389
1624855355960,1133,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-88,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,1131,0,0
1624855357093,9,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-88,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,9,0,0
1624855357102,4,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-88,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,4,0,0
1624855357106,8458,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-88,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,7082,0,5744
1624855365564,676,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-88,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,676,0,362
1624855366240,828,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-88,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,422,0,0
1624855344420,22344,Upadate Album,200,,jp@gc - Stress Thread Group 1-134,text,true,,369246,1419,225,225,http://localhost:8082/update?x=albums,6,0,2
1624855344420,6,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-134,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,6,0,2
1624855344427,3899,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-134,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,4,0,0
1624855348616,577,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-134,text,true,,161456,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,368,0,209
1624855354722,2525,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-134,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,2525,0,0
1624855357247,117,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-134,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,117,0,0
1624855357365,7,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-134,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,7,0,0
1624855357373,8090,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-134,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,6814,0,5444
1624855365462,765,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-134,text,true,,22193,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,701,0,430
1624855366227,536,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-134,text,true,,61180,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,436,0,0
1624855352441,12342,Upadate Album,200,,jp@gc - Stress Thread Group 1-83,text,true,,369254,1419,225,225,http://localhost:8082/update?x=albums,140,0,5
1624855352441,140,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-83,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,140,0,5
1624855352583,1487,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-83,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,828,0,0
1624855354119,3424,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-83,text,true,,161455,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1776,0,1049
1624855357547,9,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-83,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,9,0,0
1624855357556,1344,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-83,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,1344,0,0
1624855358900,204,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-83,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,204,0,0
1624855359104,4560,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-83,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,3753,0,3439
1624855363664,651,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-83,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,616,0,387
1624855364314,469,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-83,text,true,,61188,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,279,0,0
1624855342741,23920,Upadate Album,200,,jp@gc - Stress Thread Group 1-146,text,true,,369199,1419,225,225,http://localhost:8082/update?x=albums,4,0,1
1624855342741,4,Upadate Album-0,200,,jp@gc - Stress Thread Group 1-146,text,true,,3393,131,225,225,http://localhost:8082/update?x=albums,4,0,1
1624855342748,3612,Upadate Album-1,200,,jp@gc - Stress Thread Group 1-146,text,true,,5361,269,225,225,http://localhost:8082/css/style.css,8,0,0
1624855346361,1402,Upadate Album-2,200,OK,jp@gc - Stress Thread Group 1-146,text,true,,161432,165,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/css/bootstrap.min.css,1049,0,952
1624855354751,5137,Upadate Album-3,200,,jp@gc - Stress Thread Group 1-146,bin,true,,38483,133,225,225,http://localhost:8082/img/choonzimg.png,5134,0,0
1624855359889,9,Upadate Album-4,200,,jp@gc - Stress Thread Group 1-146,text,true,,3097,128,225,225,http://localhost:8082/js/update.js,9,0,0
1624855359898,5,Upadate Album-5,200,,jp@gc - Stress Thread Group 1-146,text,true,,1245,128,225,225,http://localhost:8082/js/mutual.js,5,0,0
1624855359903,5558,Upadate Album-6,200,OK,jp@gc - Stress Thread Group 1-146,text,true,,72838,141,225,225,https://code.jquery.com/jquery-3.5.1.slim.min.js,5335,0,2863
1624855365461,684,Upadate Album-7,200,OK,jp@gc - Stress Thread Group 1-146,text,true,,22194,161,225,225,https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js,654,0,417
1624855366145,515,Upadate Album-8,200,OK,jp@gc - Stress Thread Group 1-146,text,true,,61156,163,225,225,https://stackpath.bootstrapcdn.com/bootstrap/4.5.2/js/bootstrap.min.js,416,0,0
1624855350543,14527,Upadate Album,200,,jp@gc - Stress Thread Group 1-97,text,true,,369271,1419,225,225,http://localhost:8082/update?x=albums,1828,0,2
